screen_time,sleep_hours,stress_level,wellness_index,sleep_quality,fatigue_score,digital_balance,screen_time_category,physical_activity,caffeine_intake,work_hours,mood
5.0,0.7,0.3333333333333333,1.0,Poor,1.9933333333333334,0.11666666666666665,Moderate,2,2,8,Relaxed
5.8,0.4428571428571428,0.6666666666666665,0.875,Poor,2.498095238095238,0.06512605042016806,Moderate,4,1,8,Relaxed
3.3,0.2999999999999999,0.5555555555555556,1.0,Poor,1.4822222222222223,0.06976744186046509,Low,2,2,11,Relaxed
3.2,0.45714285714285713,0.5555555555555556,1.0,Poor,1.4107936507936512,0.10884353741496598,Low,0,3,10,Relaxed
4.8,0.4857142857142857,0.4444444444444445,1.0,Poor,2.000634920634921,0.08374384236453201,Moderate,3,1,4,Relaxed
7.9,0.4142857142857143,0.7777777777777777,0.75,Poor,3.3882539682539683,0.04654895666131621,Moderate,1,2,4,Normal
6.2,0.7571428571428571,0.4444444444444445,1.0,Poor,2.506349206349207,0.10515873015873015,Moderate,1,1,10,Relaxed
7.9,0.9285714285714284,0.3333333333333333,1.0,Poor,3.107619047619048,0.10433386837881217,Moderate,3,0,5,Normal
8.6,0.25714285714285706,1.0,0.25,Poor,3.7885714285714283,0.026785714285714277,High,0,1,10,Normal
6.7,0.49999999999999994,0.4444444444444445,1.0,Poor,2.7577777777777777,0.06493506493506493,Moderate,0,3,8,Relaxed
3.9,0.8428571428571427,0.2222222222222222,1.0,Poor,1.4803174603174603,0.17201166180758015,Low,4,2,11,Relaxed
7.6,0.6142857142857141,0.6666666666666665,0.875,Poor,3.183809523809524,0.07142857142857141,Moderate,0,0,4,Normal
3.7,0.49999999999999994,0.5555555555555556,1.0,Poor,1.6022222222222224,0.10638297872340424,Low,1,0,10,Relaxed
4.9,0.31428571428571433,0.6666666666666665,0.75,Poor,2.163809523809524,0.05326876513317192,Moderate,4,0,6,Relaxed
8.7,0.7428571428571427,0.5555555555555556,1.0,Poor,3.5536507936507937,0.07658321060382915,High,0,2,9,Normal
6.0,0.5142857142857142,1.0,1.0,Poor,2.6971428571428575,0.07346938775510203,Moderate,2,1,4,Relaxed
6.9,0.7857142857142856,0.2222222222222222,1.0,Poor,2.691746031746032,0.09945750452079564,Moderate,2,1,8,Relaxed
1.9,0.5285714285714285,0.3333333333333333,1.0,Poor,0.7876190476190477,0.18226600985221672,Low,3,2,4,Relaxed
5.4,0.5428571428571427,0.5555555555555556,0.75,Poor,2.273650793650794,0.08482142857142855,Moderate,3,3,5,Relaxed
6.6,0.4857142857142857,0.6666666666666665,0.75,Poor,2.8095238095238098,0.06390977443609022,Moderate,0,0,6,Relaxed
6.2,0.7285714285714284,0.5555555555555556,0.875,Poor,2.556507936507937,0.10119047619047616,Moderate,0,3,10,Relaxed
7.6,0.7999999999999998,0.5555555555555556,1.0,Poor,3.102222222222222,0.09302325581395347,Moderate,1,3,4,Normal
4.7,0.6142857142857141,0.5555555555555556,0.875,Poor,1.9793650793650794,0.10776942355889721,Moderate,2,1,8,Relaxed
8.3,0.9571428571428569,0.3333333333333333,1.0,Poor,3.2619047619047623,0.1029185867895545,High,3,3,4,Normal
5.1,0.7857142857142856,0.5555555555555556,1.0,Poor,2.1050793650793653,0.12880562060889927,Moderate,4,1,4,Relaxed
6.0,0.7857142857142856,0.0,1.0,Poor,2.2428571428571433,0.11224489795918366,Moderate,3,3,7,Relaxed
4.0,0.7999999999999998,0.3333333333333333,1.0,Poor,1.5733333333333335,0.15999999999999998,Moderate,4,1,10,Relaxed
7.1,0.7571428571428571,0.4444444444444445,1.0,Poor,2.8663492063492066,0.09347442680776014,Moderate,4,2,7,Relaxed
4.5,0.8142857142857141,0.2222222222222222,1.0,Poor,1.726031746031746,0.14805194805194802,Moderate,1,2,8,Relaxed
6.5,0.9428571428571426,0.2222222222222222,1.0,Poor,2.5003174603174605,0.1257142857142857,Moderate,0,2,8,Relaxed
7.6,0.49999999999999994,0.5555555555555556,0.875,Poor,3.1622222222222223,0.05813953488372093,Moderate,0,3,6,Normal
7.8,0.32857142857142857,0.8888888888888888,0.75,Poor,3.40984126984127,0.037337662337662336,Moderate,1,2,4,Normal
11.2,0.5714285714285714,1.0,0.5,Poor,4.765714285714286,0.0468384074941452,High,1,0,5,Normal
6.0,0.6428571428571428,0.3333333333333333,1.0,Poor,2.404761904761905,0.09183673469387754,Moderate,3,1,9,Relaxed
5.4,0.49999999999999994,0.5555555555555556,0.875,Poor,2.2822222222222224,0.07812499999999999,Moderate,0,3,7,Relaxed
4.7,0.45714285714285713,0.6666666666666665,0.75,Poor,2.055238095238095,0.08020050125313283,Moderate,0,3,4,Relaxed
7.2,0.32857142857142857,0.7777777777777777,0.75,Poor,3.125396825396826,0.04006968641114983,Moderate,1,3,7,Normal
5.7,0.7285714285714284,0.4444444444444445,1.0,Poor,2.3120634920634924,0.1087420042643923,Moderate,2,2,9,Relaxed
4.3,0.45714285714285713,0.3333333333333333,1.0,Poor,1.7619047619047619,0.0862533692722372,Moderate,1,1,5,Relaxed
4.2,0.5714285714285714,0.3333333333333333,1.0,Poor,1.6990476190476191,0.10989010989010987,Moderate,1,2,6,Relaxed
8.5,0.5714285714285714,0.5555555555555556,0.875,Poor,3.5079365079365084,0.06015037593984962,High,1,3,11,Normal
7.8,0.32857142857142857,1.0,0.875,Poor,3.454285714285714,0.037337662337662336,Moderate,2,3,11,Normal
8.6,0.9999999999999998,0.2222222222222222,1.0,Poor,3.328888888888889,0.10416666666666664,High,4,2,10,Normal
3.1,0.45714285714285713,0.2222222222222222,0.875,Poor,1.2374603174603176,0.11149825783972125,Low,3,1,8,Relaxed
5.3,0.38571428571428573,0.5555555555555556,0.875,Poor,2.2650793650793655,0.06122448979591837,Moderate,3,3,8,Relaxed
4.2,0.9285714285714284,0.1111111111111111,1.0,Poor,1.538730158730159,0.17857142857142852,Moderate,4,2,7,Relaxed
6.3,0.8285714285714285,0.4444444444444445,1.0,Poor,2.532063492063492,0.11350293542074363,Moderate,3,0,11,Relaxed
4.4,0.6428571428571428,0.4444444444444445,1.0,Poor,1.8092063492063495,0.11904761904761903,Moderate,1,2,7,Relaxed
8.8,0.7857142857142856,0.4444444444444445,0.875,Poor,3.5406349206349215,0.08017492711370261,High,1,0,6,Normal
5.3,0.6428571428571428,0.5555555555555556,1.0,Poor,2.213650793650794,0.1020408163265306,Moderate,1,0,7,Relaxed
9.7,0.5999999999999999,1.0,0.75,Poor,4.16,0.05607476635514018,High,1,0,7,Normal
7.7,0.7,0.7777777777777777,0.875,Poor,3.251111111111111,0.08045977011494253,Moderate,2,2,11,Normal
7.8,0.6285714285714286,0.6666666666666665,0.75,Poor,3.260952380952381,0.07142857142857142,Moderate,3,0,8,Normal
9.5,0.31428571428571433,1.0,0.75,Poor,4.137142857142857,0.029931972789115652,High,3,0,7,Normal
6.1,0.8857142857142855,0.4444444444444445,1.0,Poor,2.4406349206349205,0.12474849094567401,Moderate,4,0,9,Relaxed
7.7,0.5714285714285714,0.6666666666666665,0.875,Poor,3.2323809523809524,0.06568144499178982,Moderate,2,0,8,Normal
6.6,0.5571428571428572,0.6666666666666665,0.875,Poor,2.795238095238095,0.07330827067669174,Moderate,3,3,6,Relaxed
4.4,0.28571428571428564,0.7777777777777777,0.875,Poor,2.0139682539682546,0.05291005291005289,Moderate,2,3,10,Relaxed
4.7,0.5571428571428572,0.4444444444444445,0.875,Poor,1.9463492063492065,0.09774436090225563,Moderate,4,1,12,Relaxed
5.6,0.857142857142857,0.3333333333333333,1.0,Poor,2.201904761904762,0.12987012987012986,Moderate,2,2,12,Relaxed
6.9,0.7142857142857142,0.3333333333333333,1.0,Poor,2.7504761904761907,0.09041591320072331,Moderate,1,3,7,Relaxed
7.5,0.3428571428571429,0.8888888888888888,0.75,Poor,3.286984126984127,0.04033613445378152,Moderate,3,3,6,Normal
7.1,0.7571428571428571,0.5555555555555556,1.0,Poor,2.910793650793651,0.09347442680776014,Moderate,1,1,8,Relaxed
7.2,0.7714285714285714,0.7777777777777777,1.0,Poor,3.0368253968253973,0.09407665505226481,Moderate,0,1,9,Normal
5.4,0.8714285714285712,0.1111111111111111,1.0,Poor,2.03015873015873,0.13616071428571425,Moderate,1,1,10,Relaxed
1.6,0.2714285714285715,0.4444444444444445,1.0,Poor,0.7634920634920637,0.10439560439560443,Low,2,1,4,Relaxed
7.5,0.657142857142857,0.4444444444444445,0.875,Poor,3.046349206349207,0.07731092436974789,Moderate,1,1,9,Normal
4.4,0.17142857142857143,0.5555555555555556,0.625,Poor,1.9479365079365083,0.031746031746031744,Moderate,0,3,6,Relaxed
10.3,0.32857142857142857,1.0,0.75,Poor,4.454285714285715,0.029077117572692792,High,1,2,8,Normal
6.7,0.857142857142857,0.2222222222222222,1.0,Poor,2.597460317460318,0.11131725417439702,Moderate,1,2,5,Relaxed
8.8,0.7714285714285714,0.5555555555555556,1.0,Poor,3.5879365079365084,0.07871720116618075,High,2,0,7,Normal
3.8,0.5428571428571427,0.4444444444444445,1.0,Poor,1.5892063492063493,0.11309523809523807,Low,3,1,12,Relaxed
8.3,0.6857142857142855,0.6666666666666665,1.0,Poor,3.44952380952381,0.07373271889400919,High,1,3,9,Normal
7.4,0.28571428571428564,1.0,0.75,Poor,3.3028571428571434,0.03401360544217686,Moderate,4,0,10,Normal
6.8,0.38571428571428573,0.8888888888888888,0.625,Poor,2.998412698412699,0.049450549450549455,Moderate,1,1,8,Relaxed
3.9,0.08571428571428569,0.8888888888888888,0.625,Poor,1.8984126984126986,0.017492711370262384,Low,1,1,5,Relaxed
4.6,0.4428571428571428,0.6666666666666665,0.875,Poor,2.018095238095238,0.07908163265306122,Moderate,4,3,9,Relaxed
7.3,0.3714285714285714,0.8888888888888888,0.625,Poor,3.2012698412698413,0.04475043029259896,Moderate,1,2,8,Normal
4.6,0.3714285714285714,0.5555555555555556,0.75,Poor,1.987936507936508,0.06632653061224489,Moderate,0,0,5,Relaxed
4.3,0.7999999999999998,0.2222222222222222,1.0,Poor,1.6488888888888888,0.15094339622641506,Moderate,3,0,7,Relaxed
5.0,0.7714285714285714,0.3333333333333333,1.0,Poor,1.979047619047619,0.12857142857142856,Moderate,4,1,9,Relaxed
7.0,0.7285714285714284,0.4444444444444445,1.0,Poor,2.832063492063492,0.09107142857142855,Moderate,0,0,9,Relaxed
8.8,0.5285714285714285,0.7777777777777777,0.875,Poor,3.7253968253968255,0.053935860058309026,High,2,0,6,Normal
6.8,0.5999999999999999,0.4444444444444445,0.875,Poor,2.7777777777777777,0.07692307692307691,Moderate,2,1,11,Relaxed
8.4,0.42857142857142855,1.0,0.75,Poor,3.6742857142857144,0.045592705167173245,High,3,2,9,Normal
5.7,0.6428571428571428,0.3333333333333333,1.0,Poor,2.284761904761905,0.09594882729211086,Moderate,3,1,10,Relaxed
10.1,0.5857142857142856,0.7777777777777777,0.5,Poor,4.2339682539682535,0.05276705276705276,High,3,1,5,Normal
8.7,0.18571428571428567,0.8888888888888888,0.5,Poor,3.7984126984126987,0.019145802650957288,High,0,1,9,Normal
7.8,0.5142857142857142,0.6666666666666665,1.0,Poor,3.283809523809524,0.05844155844155843,Moderate,2,0,9,Normal
6.9,0.9571428571428569,0.2222222222222222,1.0,Poor,2.657460317460318,0.12115732368896921,Moderate,3,0,5,Relaxed
6.8,0.9999999999999998,0.3333333333333333,1.0,Poor,2.6533333333333333,0.12820512820512817,Moderate,0,2,8,Relaxed
3.0,0.7571428571428571,0.1111111111111111,1.0,Poor,1.0930158730158732,0.18928571428571428,Low,1,2,11,Relaxed
2.9,0.6857142857142855,0.2222222222222222,1.0,Poor,1.1117460317460317,0.17582417582417578,Low,3,0,11,Relaxed
6.1,0.5999999999999999,0.7777777777777777,0.875,Poor,2.631111111111111,0.08450704225352111,Moderate,2,0,10,Relaxed
7.1,0.6142857142857141,0.7777777777777777,1.0,Poor,3.028253968253968,0.07583774250440915,Moderate,4,0,11,Normal
3.7,0.5142857142857142,0.5555555555555556,0.75,Poor,1.5993650793650798,0.10942249240121579,Low,0,3,7,Relaxed
9.0,0.857142857142857,0.4444444444444445,1.0,Poor,3.6063492063492064,0.0857142857142857,High,3,0,11,Normal
5.6,0.42857142857142855,0.5555555555555556,1.0,Poor,2.3765079365079362,0.06493506493506493,Moderate,1,0,7,Relaxed
6.8,0.6857142857142855,0.3333333333333333,1.0,Poor,2.7161904761904765,0.08791208791208789,Moderate,1,2,7,Relaxed
5.0,0.6857142857142855,0.5555555555555556,1.0,Poor,2.0850793650793653,0.11428571428571425,Moderate,3,2,8,Relaxed
6.7,0.47142857142857136,0.6666666666666665,1.0,Poor,2.8523809523809525,0.06122448979591836,Moderate,0,2,4,Relaxed
10.8,0.9571428571428569,0.6666666666666665,1.0,Poor,4.395238095238096,0.08111380145278448,High,2,1,8,Normal
8.3,0.39999999999999997,0.6666666666666665,0.875,Poor,3.506666666666667,0.04301075268817204,High,1,3,12,Normal
4.9,0.6142857142857141,0.6666666666666665,1.0,Poor,2.103809523809524,0.10411622276029052,Moderate,2,3,10,Relaxed
4.0,0.7285714285714284,0.3333333333333333,1.0,Poor,1.5876190476190477,0.14571428571428569,Moderate,4,0,12,Relaxed
6.7,0.8999999999999999,0.2222222222222222,1.0,Poor,2.588888888888889,0.11688311688311687,Moderate,2,1,4,Relaxed
5.3,0.5428571428571427,0.4444444444444445,1.0,Poor,2.1892063492063496,0.08616780045351471,Moderate,1,1,4,Relaxed
4.6,0.7,0.3333333333333333,1.0,Poor,1.8333333333333333,0.125,Moderate,0,2,10,Relaxed
10.0,0.7,0.7777777777777777,0.75,Poor,4.171111111111111,0.06363636363636363,High,0,3,12,Normal
7.4,0.4857142857142857,0.6666666666666665,0.625,Poor,3.12952380952381,0.057823129251700675,Moderate,4,1,7,Normal
9.9,0.7857142857142856,0.4444444444444445,1.0,Poor,3.980634920634921,0.07208387942332894,High,3,3,11,Normal
3.7,0.47142857142857136,0.6666666666666665,0.75,Poor,1.6523809523809525,0.10030395136778114,Low,4,0,11,Relaxed
5.2,0.8857142857142855,0.1111111111111111,1.0,Poor,1.9473015873015873,0.14285714285714282,Moderate,2,2,5,Relaxed
5.3,0.7142857142857142,0.2222222222222222,1.0,Poor,2.0660317460317463,0.11337868480725623,Moderate,2,2,8,Relaxed
9.2,0.3714285714285714,1.0,0.625,Poor,4.005714285714286,0.03641456582633053,High,1,0,10,Normal
10.1,0.5857142857142856,0.6666666666666665,0.75,Poor,4.189523809523809,0.05276705276705276,High,0,1,8,Normal
7.7,0.5857142857142856,0.6666666666666665,0.875,Poor,3.2295238095238097,0.06732348111658457,Moderate,2,3,7,Normal
5.3,0.38571428571428573,0.6666666666666665,0.75,Poor,2.3095238095238098,0.06122448979591837,Moderate,4,1,9,Relaxed
3.7,0.45714285714285713,0.4444444444444445,1.0,Poor,1.5663492063492066,0.0972644376899696,Low,2,3,9,Relaxed
4.0,0.0,0.6666666666666665,0.5,Poor,1.8666666666666667,0.0,Moderate,0,1,4,Relaxed
7.3,0.6285714285714286,0.4444444444444445,1.0,Poor,2.972063492063492,0.07573149741824439,Moderate,4,3,6,Relaxed
11.1,0.11428571428571427,1.0,0.25,Poor,4.817142857142858,0.009445100354191263,High,0,3,12,Normal
5.1,0.657142857142857,0.3333333333333333,0.875,Poor,2.041904761904762,0.10772833723653394,Moderate,2,2,8,Relaxed
7.3,0.6285714285714286,0.7777777777777777,0.875,Poor,3.105396825396825,0.07573149741824439,Moderate,4,2,6,Normal
5.6,0.657142857142857,0.4444444444444445,1.0,Poor,2.286349206349206,0.09956709956709955,Moderate,2,3,9,Relaxed
5.1,0.6714285714285713,0.4444444444444445,1.0,Poor,2.0834920634920637,0.1100702576112412,Moderate,3,1,5,Relaxed
9.1,0.4857142857142857,0.7777777777777777,0.75,Poor,3.8539682539682545,0.04809052333804809,High,4,0,5,Normal
9.1,0.39999999999999997,0.7777777777777777,0.625,Poor,3.8711111111111114,0.039603960396039604,High,4,0,10,Normal
6.6,0.31428571428571433,0.8888888888888888,0.625,Poor,2.932698412698413,0.04135338345864663,Moderate,0,2,7,Relaxed
4.7,0.8857142857142855,0.2222222222222222,1.0,Poor,1.7917460317460319,0.1553884711779448,Moderate,1,2,9,Relaxed
6.8,0.5428571428571427,0.5555555555555556,0.75,Poor,2.833650793650794,0.06959706959706959,Moderate,3,2,4,Relaxed
8.0,0.35714285714285715,0.7777777777777777,0.75,Poor,3.4396825396825395,0.03968253968253968,High,2,2,11,Normal
8.7,0.9999999999999998,0.3333333333333333,1.0,Poor,3.413333333333333,0.10309278350515462,High,3,3,10,Normal
8.2,0.2714285714285715,1.0,0.375,Poor,3.6257142857142854,0.029503105590062122,High,4,2,6,Normal
1.0,0.5999999999999999,0.6666666666666665,1.0,Poor,0.5466666666666666,0.29999999999999993,Low,0,3,11,Relaxed
7.0,0.6714285714285713,0.6666666666666665,1.0,Poor,2.9323809523809525,0.08392857142857141,Moderate,0,0,12,Relaxed
7.5,0.9428571428571426,0.3333333333333333,1.0,Poor,2.9447619047619047,0.11092436974789913,Moderate,2,2,6,Relaxed
7.9,0.9428571428571426,0.5555555555555556,1.0,Poor,3.193650793650794,0.10593900481540929,Moderate,1,2,8,Normal
6.7,0.5142857142857142,0.4444444444444445,0.625,Poor,2.754920634920635,0.06679035250463822,Moderate,3,0,10,Relaxed
6.1,0.9999999999999998,0.3333333333333333,1.0,Poor,2.373333333333333,0.1408450704225352,Moderate,2,0,4,Relaxed
5.4,0.5571428571428572,0.6666666666666665,0.875,Poor,2.3152380952380955,0.08705357142857142,Moderate,0,0,11,Relaxed
4.4,0.5714285714285714,0.4444444444444445,1.0,Poor,1.8234920634920637,0.1058201058201058,Moderate,3,3,12,Relaxed
4.7,0.3714285714285714,0.5555555555555556,0.875,Poor,2.027936507936508,0.06516290726817042,Moderate,2,3,9,Relaxed
8.8,0.6428571428571428,0.8888888888888888,1.0,Poor,3.7469841269841275,0.06559766763848396,High,0,1,8,Normal
7.4,0.2999999999999999,0.7777777777777777,0.75,Poor,3.2111111111111117,0.0357142857142857,Moderate,1,0,4,Normal
7.7,0.3428571428571429,0.8888888888888888,0.5,Poor,3.366984126984127,0.0394088669950739,Moderate,0,3,12,Normal
4.9,0.5857142857142856,0.5555555555555556,0.75,Poor,2.0650793650793653,0.099273607748184,Moderate,0,0,10,Relaxed
7.1,0.5714285714285714,0.8888888888888888,1.0,Poor,3.081269841269841,0.07054673721340388,Moderate,0,1,5,Normal
9.7,0.6285714285714286,0.7777777777777777,1.0,Poor,4.065396825396825,0.05874499332443258,High,2,3,12,Normal
6.3,0.9285714285714284,0.5555555555555556,1.0,Poor,2.556507936507937,0.1272015655577299,Moderate,0,2,4,Relaxed
7.6,0.6285714285714286,0.8888888888888888,1.0,Poor,3.2698412698412698,0.07308970099667775,Moderate,3,1,8,Normal
5.0,0.8714285714285712,0.3333333333333333,1.0,Poor,1.959047619047619,0.1452380952380952,Moderate,4,1,7,Relaxed
5.2,0.39999999999999997,0.5555555555555556,0.625,Poor,2.2222222222222223,0.06451612903225806,Moderate,0,1,11,Relaxed
6.6,0.45714285714285713,0.6666666666666665,0.75,Poor,2.815238095238095,0.06015037593984963,Moderate,4,0,6,Relaxed
4.6,0.7428571428571427,0.5555555555555556,1.0,Poor,1.9136507936507936,0.13265306122448978,Moderate,0,2,6,Relaxed
4.5,0.45714285714285713,0.4444444444444445,0.875,Poor,1.8863492063492064,0.08311688311688312,Moderate,1,0,5,Relaxed
5.7,0.9857142857142858,0.2222222222222222,1.0,Poor,2.171746031746032,0.1471215351812367,Moderate,0,1,9,Relaxed
6.4,0.7,0.5555555555555556,1.0,Poor,2.6422222222222227,0.09459459459459459,Moderate,2,0,8,Relaxed
4.8,0.5999999999999999,0.2222222222222222,0.875,Poor,1.888888888888889,0.10344827586206895,Moderate,0,2,9,Relaxed
6.3,0.5571428571428572,0.6666666666666665,0.875,Poor,2.675238095238095,0.07632093933463797,Moderate,4,1,11,Relaxed
3.8,0.28571428571428564,0.8888888888888888,1.0,Poor,1.8184126984126985,0.059523809523809514,Low,4,2,10,Relaxed
6.3,0.7714285714285714,0.5555555555555556,1.0,Poor,2.587936507936508,0.10567514677103718,Moderate,2,2,9,Relaxed
2.2,0.42857142857142855,0.5555555555555556,0.875,Poor,1.0165079365079368,0.13392857142857142,Low,2,3,8,Relaxed
8.2,0.7,0.7777777777777777,0.875,Poor,3.451111111111111,0.07608695652173914,High,3,1,11,Normal
2.9,0.39999999999999997,0.6666666666666665,0.875,Poor,1.3466666666666665,0.10256410256410256,Low,0,1,4,Relaxed
9.1,0.42857142857142855,0.7777777777777777,0.875,Poor,3.8653968253968256,0.042432814710042434,High,1,2,12,Normal
6.9,0.7142857142857142,0.4444444444444445,0.875,Poor,2.794920634920635,0.09041591320072331,Moderate,3,3,8,Relaxed
7.2,0.4857142857142857,0.8888888888888888,0.875,Poor,3.138412698412699,0.05923344947735192,Moderate,1,2,11,Normal
5.1,0.5714285714285714,0.4444444444444445,1.0,Poor,2.1034920634920637,0.0936768149882904,Moderate,2,0,8,Relaxed
7.1,0.7714285714285714,0.4444444444444445,1.0,Poor,2.8634920634920635,0.09523809523809523,Moderate,4,2,9,Relaxed
6.4,0.657142857142857,0.6666666666666665,1.0,Poor,2.695238095238096,0.08880308880308878,Moderate,3,2,12,Relaxed
3.7,0.7142857142857142,0.3333333333333333,1.0,Poor,1.4704761904761907,0.15197568389057747,Low,4,0,4,Relaxed
7.5,0.6857142857142855,0.4444444444444445,0.875,Poor,3.040634920634921,0.080672268907563,Moderate,4,3,4,Normal
4.3,0.6857142857142855,0.5555555555555556,1.0,Poor,1.8050793650793653,0.12938005390835575,Moderate,3,1,11,Relaxed
10.7,0.49999999999999994,0.7777777777777777,0.625,Poor,4.4911111111111115,0.042735042735042736,High,1,0,11,Normal
4.4,0.8285714285714285,0.5555555555555556,1.0,Poor,1.8165079365079368,0.15343915343915343,Moderate,4,0,4,Relaxed
2.8,0.9999999999999998,0.2222222222222222,1.0,Poor,1.0088888888888887,0.26315789473684204,Low,0,2,5,Relaxed
9.4,0.6285714285714286,1.0,0.625,Poor,4.034285714285715,0.06043956043956043,High,0,2,8,Normal
7.6,0.6714285714285713,0.5555555555555556,1.0,Poor,3.127936507936508,0.07807308970099666,Moderate,4,0,4,Normal
6.9,0.6428571428571428,0.4444444444444445,0.875,Poor,2.8092063492063493,0.08137432188065098,Moderate,1,0,12,Relaxed
4.9,0.6428571428571428,0.2222222222222222,1.0,Poor,1.9203174603174604,0.10895883777239708,Moderate,2,2,4,Relaxed
6.1,0.5285714285714285,0.3333333333333333,0.875,Poor,2.4676190476190474,0.07444668008048289,Moderate,1,2,7,Relaxed
5.7,0.9428571428571426,0.3333333333333333,1.0,Poor,2.224761904761905,0.14072494669509591,Moderate,2,3,9,Relaxed
7.8,0.042857142857142816,1.0,0.375,Poor,3.5114285714285716,0.004870129870129865,Moderate,1,2,7,Normal
4.8,0.45714285714285713,0.7777777777777777,1.0,Poor,2.139682539682539,0.07881773399014778,Moderate,4,0,9,Relaxed
5.0,0.8999999999999999,0.4444444444444445,1.0,Poor,1.997777777777778,0.15,Moderate,3,0,4,Relaxed
7.4,0.39999999999999997,1.0,0.75,Poor,3.2800000000000002,0.047619047619047616,Moderate,4,2,9,Normal
8.7,0.8142857142857141,0.5555555555555556,1.0,Poor,3.5393650793650795,0.08394698085419733,High,2,0,6,Normal
